coachella_sentiment,coachella_yn,name,retweet_count,text,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone,hashtags,emails,clean_text
positive,yes,HeyitsShae9,0,I need to go to freaking #Coachella2015  this year!!!!!!!!!! The line is flipping awesome!!!!!!!!!,,1/6/15 13:50,5.52583e+17,,Arizona,['#Coachella2015'],[],need go freaking coachella year line flipping awesome
positive,yes,adamaichmair,0,#Coachella2015 lineup is crazy....but day 3 headliner is questionable,,1/6/15 13:50,5.52583e+17,VanCity,Pacific Time (US & Canada),['#Coachella2015'],[],coachella lineup crazy but day headliner questionable
positive,yes,vonSchlarb,0,This needs to happen. RT @WE_ARE_HXV: My #Coachella2015 lineup http://t.co/carmpVwFSQ,,1/6/15 13:50,5.52583e+17,Los Angeles Û¢ Internet,Pacific Time (US & Canada),['#Coachella2015'],[],needs happen rt coachella lineup
positive,yes,EDMJuniorCosta,2,RT @supperclub_la: So the #Coachella Lineup is out! Who do you want to see!?_Ù÷__Ù÷_  #drakechella @Drake #Coachella2015 http://t.co/Xmluz41fb2,,1/6/15 13:50,5.52583e+17,Los Angeles,Pacific Time (US & Canada),"['#Coachella', '#drakechella', '#Coachella2015']",[],rt coachella lineup out who do want see drakechella coachella
positive,yes,Jorschach,0,#Coachella2015 first day has my soul like http://t.co/RGCbRp4qeN,,1/6/15 13:50,5.52583e+17,New York,Eastern Time (US & Canada),['#Coachella2015'],[],coachella first day has soul like
positive,yes,cowan_matthew,0,3 months away and im already excited for @coachella #Coachella2015 #Weekend2 http://t.co/9PSucUWlPD,,1/6/15 13:50,5.52583e+17,"Tempe, AZ",Pacific Time (US & Canada),"['#Coachella2015', '#Weekend2']",[],months away im already excited coachella weekend
positive,yes,mphsnt96,2,RT @TRENDYBENNY: Our money combined we good on Hotel and drugs and food and gas and a good ass time _Ù÷__Ù_Û_ÙÎÎ #Coachella2015,,1/6/15 13:49,5.52583e+17,"EAST SIDE,MISSION COLLEGE '17 ",,['#Coachella2015'],[],rt money combined good hotel drugs food gas good ass time coachella
positive,yes,catbonati,0,"@kimbramusic and @flo_tweet at the same rad festival, the best thing ever &lt;3 #Coachella2015",,1/6/15 13:49,5.52583e+17,,Santiago,['#Coachella2015'],[],same rad festival best thing ever lt coachella
positive,yes,JawesTheGreat,0,"You know you guys can stay home and do drugs and listen to drake and the weeknd, y'all do it all the time anyways #Coachella2015",,1/6/15 13:49,5.52583e+17,÷ü9,,['#Coachella2015'],[],know guys can stay home do drugs listen drake weeknd y all do all time anyways coachella
positive,yes,Al_Meagher,0,Does anyone wanna give me $400 and also a plane? #Coachella2015,,1/6/15 13:49,5.52583e+17,Baltimore / Richmond,Eastern Time (US & Canada),['#Coachella2015'],[],does anyone wanna give me also plane coachella
positive,yes,aquarista25,0,Beyond excited @theweeknd is gonna be at #Coachella2015 _ÙªÎ_ÙªÎ_ÙªÎ_Ù÷_Ù÷_Ù÷ªÕü,,1/6/15 13:48,5.52583e+17,|Australia| ,,['#Coachella2015'],[],beyond excited gonna coachella
positive,yes,peggy_alice,0,"First of all,look at that #Coachella2015 line up! Second of all @Chet_Faker is playing! Great to see Oz artists there http://t.co/1uiforykeA",,1/6/15 13:48,5.52583e+17,"Canberra, Australia",Canberra,['#Coachella2015'],[],first all look coachella line up second all playing great see oz artists there
positive,yes,ktttmac,0,ÛÏ@Raury: Who's responsible... #Coachella2015 http://t.co/itztex2O4MÛ coachella 2015!!!!!,"[33.94481478, -83.44469402]",1/6/15 13:48,5.52583e+17,,Quito,['#Coachella2015'],[],raury who s responsible coachella coachella
positive,yes,mcarove,0,"Flying Lotus, Ghostface Killah, Kele, SBTRKT, Toro Y Moi, Gaslamp Killer Experience (!?!?!) #Coachella2015 http://t.co/gXOHlaaeYU",,1/6/15 13:48,5.52582e+17,Moscow,Moscow,['#Coachella2015'],[],flying lotus ghostface killah kele sbtrkt toro y moi gaslamp killer experience coachella
positive,yes,JessOa,0,#Coachella2015 line up being revealed just makes me want to book my ticket now! I need to hurry up and go to LA,,1/6/15 13:48,5.52582e+17,Surrey,London,['#Coachella2015'],[],coachella line up revealed just makes me want book ticket now need hurry up go la
positive,yes,amanda_gonzo,0,ÛÏ@pockadoodledoo: Getting hives over the #Coachella2015 lineup .. Were going were going!!! #fart @amanda_gonzo #LA _Ù_»ÏöüÛ _Ù÷â_Ù÷â_Ù÷â_Ù÷â,,1/6/15 13:48,5.52582e+17,,Central Time (US & Canada),"['#Coachella2015', '#fart', '#LA']",[],pockadoodledoo getting hives over coachella lineup going going fart la
positive,yes,CeeMartha,1,RT @KarinaPablo7: AC/DC at Coachella just took this festival to another level! No fucking way!!!!!! @coachella #Coachella2015,,1/6/15 13:47,5.52582e+17,,,['#Coachella2015'],[],rt ac dc coachella just took festival another level no fucking way coachella
positive,yes,kmefx1,0,ÛÏ@Forever21: The lineup is here! #Coachella2015 http://t.co/5gXr29kp2GÛ for all you flower crown babies,,1/6/15 13:47,5.52582e+17,the dirty deen,,['#Coachella2015'],[],forever lineup here coachella all flower crown babies
positive,yes,beatrizlpy,1,RT @gelicapickles: coachella  I'm SO ready for this _ü #Coachella2015 here I come! My first #coachella experience and theÛ_ http://t.co/ADXqÛ_,,1/6/15 13:47,5.52582e+17,FBI Agent,Central Time (US & Canada),"['#Coachella2015', '#coachella']",[],rt coachella i m ready coachella here come first coachella experience the
positive,yes,_AnnieOhh,0,"I wanna go badly_Ù÷©_ÙªÎ 
#Coachella2015 http://t.co/S0FBc3ax5e",,1/6/15 13:46,5.52582e+17,,,['#Coachella2015'],[],wanna go badly coachella
positive,yes,MylifeasJackiee,3,Uhmm can i go to #Coachella2015 _Ùª,,1/6/15 13:46,5.52582e+17,,Central Time (US & Canada),['#Coachella2015'],[],uhmm can go coachella
positive,yes,isitlow10049,0,Love you fam @flyinglotus #Coachella2015,,1/6/15 13:46,5.52582e+17,LA,Pacific Time (US & Canada),['#Coachella2015'],[],love fam coachella
positive,yes,StephenUssher,0,"@KellyAnneByrne2 Hey when's the competition for the free Coachella tickets? Also, which day are you spinning? ;)#Coachella2015 #KAB2headline",,1/6/15 13:45,5.52582e+17,"Dublin, Ireland",Casablanca,"['#Coachella2015', '#KAB2headline']",[],hey when s competition free coachella tickets also which day spinning coachella kabheadline
positive,yes,Latifaya,0,And the line up is out ITS SO GOOD _Ù÷_ #Coachella2015,,1/6/15 13:45,5.52582e+17,"H-Town, Texas, US.",Central Time (US & Canada),['#Coachella2015'],[],line up out good coachella
positive,yes,shannonbugelli,2,Coachella is definitely on my bucket list. #Coachella2015,,1/6/15 13:45,5.52582e+17,"melbourne, australia",Hawaii,['#Coachella2015'],[],coachella definitely bucket list coachella
positive,yes,chandlerdiggs,2,Maybe this will be the year I finally go. @keysnkrates? I'm sold. #Coachella2015 http://t.co/sSNTnnPVzn,,1/6/15 13:44,5.52582e+17,,,['#Coachella2015'],[],maybe will year finally go i m sold coachella
positive,yes,imvne_w,1,I am dreaming of going to #Coachella2015 _Ù÷À,,1/6/15 13:44,5.52582e+17,Montreal,,['#Coachella2015'],[],am dreaming going coachella
positive,yes,WaldoWhereUAt,0,"""@PacSun: What we've all been waiting for. _ÙªÎ #Coachella2015 @coachella http://t.co/ztj0qv7w9p"" dayummm",,1/6/15 13:44,5.52582e+17,,,['#Coachella2015'],[],what we ve all waiting for coachella dayummm
positive,yes,alexcuntz13,0,"AC/DC at Coachella is all I need to know. Who's taking the trip to Cali with me? 
#Coachella2015",,1/6/15 13:44,5.52581e+17,"New Orleans, LA",Central Time (US & Canada),['#Coachella2015'],[],ac dc coachella all need know who s taking trip cali me coachella
positive,yes,izzyopra,0,I want to go to Coachella sooooo bad #Coachella2015 #yesyesyes,,1/6/15 13:44,5.52581e+17,,,"['#Coachella2015', '#yesyesyes']",[],want go coachella sooooo bad coachella yesyesyes
positive,yes,EilidhRitchieX,0,So Tempted #Coachella2015 http://t.co/MooD37XCBG,,1/6/15 13:43,5.52581e+17,Aberdeen,,['#Coachella2015'],[],tempted coachella
positive,yes,TwittEarl_,0,"""I'm on a highway to Coachella.""

I'll stop now.

#Coachella2015 #Coachella",,1/6/15 13:43,5.52581e+17,the wEarld,Tijuana,"['#Coachella2015', '#Coachella']",[],i m highway coachella i ll stop now coachella coachella
positive,yes,jessjorde,1,@cvanderdussen12 I mean we could always do cooler things than this _Ù÷Ï_Ù_ä #Coachella2015 http://t.co/LC8GlmJDIr,,1/6/15 13:43,5.52581e+17,land of enchantment ,,['#Coachella2015'],[],mean could always do cooler things coachella
positive,yes,PhilibanaisZ,0,Fuck I want to go to Coachella so bad !!! #Coachella2015,,1/6/15 13:42,5.52581e+17,Paris - France,Amsterdam,['#Coachella2015'],[],fuck want go coachella bad coachella
positive,yes,thomascoddldn,1,RT @Paddaway: #Coachella2015 line up is mad #bruh,,1/6/15 13:42,5.52581e+17,TCLDN,,"['#Coachella2015', '#bruh']",[],rt coachella line up mad bruh
positive,yes,OoohJennaay,0,Still excited though #Coachella2015,,1/6/15 13:41,5.52581e+17,Palm Springs,Pacific Time (US & Canada),['#Coachella2015'],[],still excited though coachella
positive,yes,OuAnthony,0,#Coachella2015 lineup is out! First reaction: The EDM takeover is real...what will this festival become in a few yrs? http://t.co/091Lr10JN1,,1/6/15 13:41,5.52581e+17,"Toronto, Canada",Eastern Time (US & Canada),['#Coachella2015'],[],coachella lineup out first reaction edm takeover real what will festival become few yrs
positive,yes,nosaintjoe,0,@ChicanoBatman made the bill! #Coachella2015,,1/6/15 13:41,5.52581e+17,made it to Brooklyn ,Eastern Time (US & Canada),['#Coachella2015'],[],made bill coachella
positive,yes,akashapaulina,0,Couldn't be more excited! #Coachella2015 http://t.co/5bM6CFWIQI,,1/6/15 13:41,5.52581e+17,Canada,Eastern Time (US & Canada),['#Coachella2015'],[],couldn t more excited coachella
positive,yes,SHO0OQIII,1,RT @jennanolen: Depressed because I'm broke and I can't go to coachella _Ù÷©_Ù÷_Ù÷_ #Coachella2015,,1/6/15 13:41,5.52581e+17,¯¤ôãôÄôöô_¯» ( ¯ø¯¤ô ôà ¯¤ôã¯¨ôãô_¯Â ) ,Baghdad,['#Coachella2015'],[],rt depressed because i m broke can t go coachella coachella
positive,yes,jennanolen,1,Depressed because I'm broke and I can't go to coachella _Ù÷©_Ù÷_Ù÷_ #Coachella2015,"[40.07744588, -74.99358736]",1/6/15 13:41,5.52581e+17,http://ask.fm/JennaNolen,,['#Coachella2015'],[],depressed because i m broke can t go coachella coachella
positive,yes,TheKaiMiller,0,"@Drake got Spring 2015 POPPIN': http://t.co/nxL4OVKZWC 

#Coachella2015 #Drizzy #OVO",,1/6/15 13:40,5.5258e+17,,Atlantic Time (Canada),"['#Coachella2015', '#Drizzy', '#OVO']",[],got spring poppin coachella drizzy ovo
positive,yes,iamRyanKuta,0,Hopefully the @lollapalooza lineup looks something like this! #coachella2015 http://t.co/TQaALwQKdg,"[41.82831101, -88.00022573]",1/6/15 13:39,5.5258e+17,"Chicago, Illinois",,['#coachella2015'],[],hopefully lineup looks something like this coachella
positive,yes,Rousseau_BP,0,FUCK ME. @coachella have smashed the lineup for 2015. #overexcited #Coachella2015 http://t.co/rhEP2W6FhP,,1/6/15 13:39,5.5258e+17,,,"['#overexcited', '#Coachella2015']",[],fuck me have smashed lineup overexcited coachella
positive,yes,Taty_Alessandro,0,"Seriously guys, this is going to be AMAZING!!! @Axwell /\ @Ingrosso #allofyou #Coachella2015 #April _ÙªÎ http://t.co/GnmiNImj7l",,1/6/15 13:39,5.5258e+17,OVER YOUR HEAD ,Buenos Aires,"['#allofyou', '#Coachella2015', '#April']",[],seriously guys going amazing allofyou coachella april
positive,yes,yesspach,0,Holy fuck balls _Ù÷±#Coachella2015,,1/6/15 13:39,5.5258e+17,,,['#Coachella2015'],[],holy fuck balls coachella
positive,yes,caropzz,0,_Ù÷ i can dream #Coachella2015 http://t.co/pMXMeagwyX,,1/6/15 13:38,5.5258e+17,,Pacific Time (US & Canada),['#Coachella2015'],[],can dream coachella
positive,yes,JoelCrean,0,"This is good _ÙÔÎ

#Coachella #Coachella2015 #coachellalineup http://t.co/58zpwP8SWm","[-37.84143247, 144.99448994]",1/6/15 13:38,5.5258e+17,,Melbourne,"['#Coachella', '#Coachella2015', '#coachellalineup']",[],good coachella coachella coachellalineup
positive,yes,brainard_blair,0,I would skip prom for #Coachella2015,,1/6/15 13:38,5.5258e+17,,,['#Coachella2015'],[],would skip prom coachella
positive,yes,Lindiculous,0,AC/DC at Coachella _Ù÷_ ÛÏ@Forever21: The lineup is here! #Coachella2015 http://t.co/lf0wop29EfÛ,,1/6/15 13:38,5.5258e+17,,,['#Coachella2015'],[],ac dc coachella forever lineup here coachella
positive,yes,SchultzCarolyn,0,@Ackersboy see u at #Coachella2015,,1/6/15 13:37,5.5258e+17,"Boston, MA",,['#Coachella2015'],[],see u coachella
positive,yes,fvckdaj,0,I wanna go to #Coachella2015 so baddd ):,,1/6/15 13:37,5.5258e+17,steel city,,['#Coachella2015'],[],wanna go coachella baddd
positive,yes,HumidorPros,0,A lot of great acts for @coachella #Coachella2015 #coachellalineup http://t.co/Wmio5kgv4Q,,1/6/15 13:37,5.5258e+17,United States,,"['#Coachella2015', '#coachellalineup']",[],lot great acts coachella coachellalineup
positive,yes,_issyh_,0,Cannot be true about #gesaffelstein and #Coachella2015,,1/6/15 13:37,5.5258e+17,,Casablanca,"['#gesaffelstein', '#Coachella2015']",[],cannot true about gesaffelstein coachella
positive,yes,jtburner,0,"pumped to see @badreligion at #Coachella2015, my uncle had me listening to them since i was young!",,1/6/15 13:37,5.5258e+17,"Bay Area, CA",Pacific Time (US & Canada),['#Coachella2015'],[],pumped see coachella uncle had me listening them since young
positive,yes,skylexis98,0,Vanessa Paradis is gonna perform wow that's nice #Coachella2015,,1/6/15 13:36,5.52579e+17,Utopia,Pacific Time (US & Canada),['#Coachella2015'],[],vanessa paradis gonna perform wow that s nice coachella
positive,yes,maaliki_gigi,0,ÛÏ@dirtysouth: What an honor to play #Coachella2015. Can't wait! @coachella http://t.co/TpStTAEpr9Û - I'm so excited!,,1/6/15 13:36,5.52579e+17,,,['#Coachella2015'],[],dirtysouth what honor play coachella can t wait i m excited
positive,yes,Paddaway,1,#Coachella2015 line up is mad #bruh,"[51.7148897, -0.053576]",1/6/15 13:36,5.52579e+17,"Cheshunt, Hertfordshire",London,"['#Coachella2015', '#bruh']",[],coachella line up mad bruh
positive,yes,nicolemiraa,3,RT @OVO_alecasillas: The weeknd and drake are going to be at #Coachella2015 and im not going_Ù÷__Ù÷__Ù÷__Ù÷__Ù÷__Ù÷__Ù÷__ÙÕÓ_ÙÕÓ_ÙÕÓ_ÙÕÓ_ÙÕÓ_ÙÕÓ_ÙÕÓ,,1/6/15 13:35,5.52579e+17,ovo,Atlantic Time (Canada),['#Coachella2015'],[],rt weeknd drake going coachella im going
positive,yes,ANelsonModel,0,"@Alesso is playing @ Coachella!! So is @kaskade @Axwell @Ingrosso &amp; So Many More!!!!! I'm one happy girl _ÙÕ¥ 
#Plur #RaveDoll #Coachella2015",,1/6/15 13:35,5.52579e+17,New YorkÏöFloridaÏöLas Vegas,,"['#Plur', '#RaveDoll', '#Coachella2015']",[],playing coachella amp many more i m one happy girl plur ravedoll coachella
positive,yes,TwittEarl_,0,The only thing I see when I see this. #Coachella #Coachella2015 http://t.co/LnUrW8Yimq,,1/6/15 13:35,5.52579e+17,the wEarld,Tijuana,"['#Coachella', '#Coachella2015']",[],only thing see when see this coachella coachella
positive,yes,shaNeysaur,0,#Coachella2015 take my money.,,1/6/15 13:35,5.52579e+17,Winterfell,Eastern Time (US & Canada),['#Coachella2015'],[],coachella take money
positive,yes,MorganEBradley,0,#Coachella2015 lineup is legit including #GeorgeEzra and #VanceJoy. Is it bad to admit I really want to see Steely Dan? #throwback,,1/6/15 13:35,5.52579e+17,"Seattle, Washington",Pacific Time (US & Canada),"['#Coachella2015', '#GeorgeEzra', '#VanceJoy', '#throwback']",[],coachella lineup legit including georgeezra vancejoy bad admit really want see steely dan throwback
positive,yes,CantuKing,0,So I think I just found what I wanna do! #Coachella2015 http://t.co/FKl4xA9imA,,1/6/15 13:35,5.52579e+17,"Lewisville, TX ",Central Time (US & Canada),['#Coachella2015'],[],think just found what wanna do coachella
positive,yes,djsn1,0,#coachella2015 lineup is dope! http://t.co/7I8gze5tap,,1/6/15 13:35,5.52579e+17,"iPhone: 38.580986,-121.496193",Pacific Time (US & Canada),['#coachella2015'],[],coachella lineup dope
positive,yes,ChristinaERoman,0,"The #Coachella2015 lineup is out! Hm, during my birthday, again. Would make a sweet birthday gift _Ù÷Ï http://t.co/qrHadytjAo via @mashable",,1/6/15 13:35,5.52579e+17,NYC,Eastern Time (US & Canada),['#Coachella2015'],[],coachella lineup out hm during birthday again would make sweet birthday gift via
positive,yes,LionsFanInGA,0,"""@StubHub: Who are you the most excited to see at #Coachella2015?"" The burning nfl league office replica",,1/6/15 13:35,5.52579e+17,Georgia,Eastern Time (US & Canada),['#Coachella2015'],[],who most excited see coachella burning nfl league office replica
positive,yes,adolfo_party,0,#hashtagoftheday for me is... #Coachella2015,,1/6/15 13:35,5.52579e+17,Worldwide,Pacific Time (US & Canada),"['#hashtagoftheday', '#Coachella2015']",[],hashtagoftheday me is coachella
positive,yes,Barrisite,0,The only thing I see when I see this. #Coachella #Coachella2015 http://t.co/LGV1dMCFk0,,1/6/15 13:34,5.52579e+17,Simply Don - The Twitter,,"['#Coachella', '#Coachella2015']",[],only thing see when see this coachella coachella
positive,yes,wereswaldoOMG,0,"Fuck I need to go to #Coachella2015! Drake, the weekend, Tyler the creator and LIL B! gone be there! I need to go!",,1/6/15 13:34,5.52579e+17,,,['#Coachella2015'],[],fuck need go coachella drake weekend tyler creator lil b gone there need go
